@id,@type,rdfs:label
ndc9:567.8,skos:Concept,石炭--選炭．石炭分析
ndc9:567.9,skos:Concept,石炭--炭鉱災害・保安・衛生
ndc9:568.09,skos:Concept,石油--石油経済・政策・行政・法令
ndc9:568.1,skos:Concept,石油--石油鉱床．石油地質学．油田
ndc9:568.2,skos:Concept,石油--石油探鉱．石油測量．石油試錐
ndc9:568.4,skos:Concept,石油--鑿井．採油
ndc9:568.6,skos:Concept,石油--送油．貯油：パイプライン，タンクローリー，タンカー
ndc9:568.7,skos:Concept,石油--製油：蒸溜法，洗滌法
ndc9:568.8,skos:Concept,石油--天然ガスの採取：石油ガス，メタンガス
ndc9:569.1,skos:Concept,非金属鉱物．土石採取業--硫黄．石墨
ndc9:569.2,skos:Concept,非金属鉱物．土石採取業--岩塩．蛍石．石英．燧石．珪石
ndc9:569.3,skos:Concept,非金属鉱物．土石採取業--石灰石．白雲石．マグネサイト
ndc9:569.4,skos:Concept,非金属鉱物．土石採取業--長石．雲母．石綿．滑石．蝋石
ndc9:569.5,skos:Concept,非金属鉱物．土石採取業--燐鉱．燐灰石．硝石
ndc9:569.6,skos:Concept,非金属鉱物．土石採取業--重晶石．石膏．明礬石
ndc9:569.7,skos:Concept,非金属鉱物．土石採取業--粘土鉱物：酸性白土，ベントナイト，陶土，珪藻土
ndc9:569.8,skos:Concept,非金属鉱物．土石採取業--土砂．建築石材
ndc9:569.9,skos:Concept,非金属鉱物．土石採取業--琥珀．宝石
ndc9:570.9,skos:Concept,化学工業--経済．政策．行政．法令
ndc9:570.93,skos:Concept,化学工業--経済．政策．行政．法令--生産費．市場．価格
ndc9:570.95,skos:Concept,化学工業--経済．政策．行政．法令--経営・会計
ndc9:570.99,skos:Concept,化学工業--経済．政策．行政．法令--代用品工業．廃物利用
ndc9:571.01,skos:Concept,化学工学．化学機器--工業物理化学．化学工業計算法
ndc9:571.1,skos:Concept,化学工学．化学機器--化学機器材料・設計．化学計測．プロセス制御
ndc9:571.2,skos:Concept,化学工学．化学機器--粉体工学：粉砕，選別
ndc9:571.3,skos:Concept,化学工学．化学機器--混合．攪拌．混和．捏和
ndc9:571.4,skos:Concept,化学工学．化学機器--濾過．遠心分離．沈降分離．集塵
ndc9:571.5,skos:Concept,化学工学．化学機器--吸収．抽出．吸着
ndc9:571.6,skos:Concept,化学工学．化学機器--蒸発．晶析．蒸溜．乾燥．調湿
ndc9:571.7,skos:Concept,化学工学．化学機器--工業用炉．熱交換器
ndc9:571.8,skos:Concept,化学工学．化学機器--高圧装置．減圧装置．高圧化学工業
ndc9:571.9,skos:Concept,化学工学．化学機器--工業用水・廃水
ndc9:572.1,skos:Concept,電気化学工業--電池．化学的発電・蓄電池
ndc9:572.11,skos:Concept,電気化学工業--電池．化学的発電・蓄電池--一次電池：乾電池
ndc9:572.12,skos:Concept,電気化学工業--電池．化学的発電・蓄電池--二次電池：アルカリ電池，鉛電池，蓄電池
ndc9:572.2,skos:Concept,電気化学工業--電解工業
ndc9:572.21,skos:Concept,電気化学工業--電解工業--電解酸化・環元
ndc9:572.22,skos:Concept,電気化学工業--電解工業--界面電解
ndc9:572.23,skos:Concept,電気化学工業--電解工業--熔融塩電解工業
ndc9:572.24,skos:Concept,電気化学工業--電解工業--水の電解
ndc9:572.25,skos:Concept,電気化学工業--電解工業--食塩の電解
ndc9:572.4,skos:Concept,電気化学工業--電熱化学工業．電気炉製品：炭素製品，電極，電刷子，炭素棒，黒鉛
ndc9:572.409,skos:Concept,（電気化学工業--電熱化学工業．電気炉製品：炭素製品，電極，電刷子，炭素棒，黒鉛--炭素工業）
ndc9:572.48,skos:Concept,電気化学工業--カーバイト工業
ndc9:572.5,skos:Concept,電気化学工業--放電化学工業
ndc9:572.6,skos:Concept,電気化学工業--高周波化学工業
ndc9:572.7,skos:Concept,電気化学工業--光化学工業：写真材料工業，蛍光体，燐光体
ndc9:572.8,skos:Concept,電気化学工業--触媒化学工業
ndc9:573.1,skos:Concept,セラミックス．窯業．珪酸塩化学工業--珪酸塩化学．試験．窯業原料．窯炉．機器
ndc9:573.2,skos:Concept,セラミックス．窯業．珪酸塩化学工業--陶磁器．製陶業
ndc9:573.21,skos:Concept,セラミックス．窯業．珪酸塩化学工業--陶磁器．製陶業--化学．試験
ndc9:573.23,skos:Concept,セラミックス．窯業．珪酸塩化学工業--陶磁器．製陶業--原料とその処理
ndc9:573.24,skos:Concept,セラミックス．窯業．珪酸塩化学工業--陶磁器．製陶業--成形．乾燥．焼成
ndc9:573.25,skos:Concept,セラミックス．窯業．珪酸塩化学工業--陶磁器．製陶業--磁器．炉器
ndc9:573.26,skos:Concept,セラミックス．窯業．珪酸塩化学工業--陶磁器．製陶業--陶器．硬質陶器
ndc9:573.27,skos:Concept,セラミックス．窯業．珪酸塩化学工業--陶磁器．製陶業--製品
ndc9:573.28,skos:Concept,セラミックス．窯業．珪酸塩化学工業--陶磁器．製陶業--窯
ndc9:573.29,skos:Concept,セラミックス．窯業．珪酸塩化学工業--陶磁器．製陶業--釉薬．彩飾．着画
ndc9:573.3,skos:Concept,セラミックス．窯業．珪酸塩化学工業--粘土製品
ndc9:573.35,skos:Concept,セラミックス．窯業．珪酸塩化学工業--粘土製品--瓦
ndc9:573.36,skos:Concept,セラミックス．窯業．珪酸塩化学工業--粘土製品--煉瓦：普通・空洞煉瓦
ndc9:573.37,skos:Concept,セラミックス．窯業．珪酸塩化学工業--粘土製品--陶管［土管］
ndc9:573.38,skos:Concept,セラミックス．窯業．珪酸塩化学工業--粘土製品--タイル．テラコッタ
ndc9:573.4,skos:Concept,セラミックス．窯業．珪酸塩化学工業--耐火材料：珪石煉瓦，粘土質煉瓦，高アルミナ質煉瓦，クロム質煉瓦，マグネシウム煉瓦
ndc9:573.5,skos:Concept,セラミックス．窯業．珪酸塩化学工業--ガラス
ndc9:573.51,skos:Concept,セラミックス．窯業．珪酸塩化学工業--ガラス--化学．試験
ndc9:573.53,skos:Concept,セラミックス．窯業．珪酸塩化学工業--ガラス--原料．薬品．調合
ndc9:573.54,skos:Concept,セラミックス．窯業．珪酸塩化学工業--ガラス--熔融．成型．徐冷．仕上
ndc9:573.56,skos:Concept,セラミックス．窯業．珪酸塩化学工業--ガラス--特殊ガラス：カリ，フリント，クリスタル，硼酸塩，石英，水晶
ndc9:573.57,skos:Concept,セラミックス．窯業．珪酸塩化学工業--ガラス--ガラス製品
ndc9:573.571,skos:Concept,セラミックス．窯業．珪酸塩化学工業--ガラス製品--容器ガラス．空洞ガラス
ndc9:573.572,skos:Concept,セラミックス．窯業．珪酸塩化学工業--ガラス製品--管球ガラス
ndc9:573.573,skos:Concept,セラミックス．窯業．珪酸塩化学工業--ガラス製品--板ガラス．窓ガラス
ndc9:573.574,skos:Concept,セラミックス．窯業．珪酸塩化学工業--ガラス製品--理化学ガラス．アンプル
ndc9:573.575,skos:Concept,セラミックス．窯業．珪酸塩化学工業--ガラス製品--光学ガラス
ndc9:573.576,skos:Concept,セラミックス．窯業．珪酸塩化学工業--ガラス製品--色ガラス
ndc9:573.577,skos:Concept,セラミックス．窯業．珪酸塩化学工業--ガラス製品--強化ガラス．合せガラス
ndc9:573.578,skos:Concept,セラミックス．窯業．珪酸塩化学工業--ガラス製品--乳白ガラス．多泡ガラス
ndc9:573.579,skos:Concept,セラミックス．窯業．珪酸塩化学工業--ガラス製品--ガラス加工
ndc9:573.6,skos:Concept,セラミックス．窯業．珪酸塩化学工業--人造石．人造宝石
ndc9:573.69,skos:Concept,セラミックス．窯業．珪酸塩化学工業--研磨材．砥石
ndc9:573.7,skos:Concept,セラミックス．窯業．珪酸塩化学工業--ほうろう製品
ndc9:573.8,skos:Concept,セラミックス．窯業．珪酸塩化学工業--セメント
ndc9:573.81,skos:Concept,セラミックス．窯業．珪酸塩化学工業--セメント--化学．試験
ndc9:573.83,skos:Concept,セラミックス．窯業．珪酸塩化学工業--セメント--原料．粉砕．燃料
ndc9:573.84,skos:Concept,セラミックス．窯業．珪酸塩化学工業--セメント--焼成．仕上
ndc9:573.86,skos:Concept,セラミックス．窯業．珪酸塩化学工業--セメント--特殊セメント：鉱滓，低熱，アルミナ，混合セメント
ndc9:573.87,skos:Concept,セラミックス．窯業．珪酸塩化学工業--セメント--セメントコンクリート製品
ndc9:573.88,skos:Concept,セラミックス．窯業．珪酸塩化学工業--セメント--セメント工場の機器・装置
ndc9:573.89,skos:Concept,セラミックス．窯業．珪酸塩化学工業--セメント--石灰．石膏．モルタル
ndc9:573.9,skos:Concept,セラミックス．窯業．珪酸塩化学工業--ファインセラミックス
ndc9:574.2,skos:Concept,化学薬品--気体工業．圧縮ガス工業
ndc9:574.22,skos:Concept,化学薬品--気体工業．圧縮ガス工業--液体空気
ndc9:574.24,skos:Concept,化学薬品--気体工業．圧縮ガス工業--水素工業．圧縮水素
ndc9:574.25,skos:Concept,化学薬品--気体工業．圧縮ガス工業--酸素工業．圧縮酸素
ndc9:574.26,skos:Concept,化学薬品--気体工業．圧縮ガス工業--オゾン
ndc9:574.27,skos:Concept,化学薬品--気体工業．圧縮ガス工業--炭酸ガス．固形炭酸
ndc9:574.28,skos:Concept,化学薬品--気体工業．圧縮ガス工業--アセチレンガス
ndc9:574.3,skos:Concept,化学薬品--無機酸
ndc9:574.31,skos:Concept,化学薬品--無機酸--硫酸
ndc9:574.32,skos:Concept,化学薬品--無機酸--硝酸
ndc9:574.33,skos:Concept,化学薬品--無機酸--塩酸
ndc9:574.34,skos:Concept,化学薬品--無機酸--リン酸
ndc9:574.35,skos:Concept,化学薬品--無機酸--ヒ酸
ndc9:574.36,skos:Concept,化学薬品--無機酸--炭酸
ndc9:574.4,skos:Concept,化学薬品--アルカリ工業：ソーダ工業，カリ工業
ndc9:574.45,skos:Concept,化学薬品--アルカリ工業：ソーダ工業，カリ工業--水酸化ナトリウム・カリウム
ndc9:574.46,skos:Concept,化学薬品--アルカリ工業：ソーダ工業，カリ工業--炭酸ナトリウム・カリウム
ndc9:574.47,skos:Concept,化学薬品--アルカリ工業：ソーダ工業，カリ工業--硝酸ナトリウム
ndc9:574.48,skos:Concept,化学薬品--アルカリ工業：ソーダ工業，カリ工業--硫酸ナトリウム・カリウム
ndc9:574.5,skos:Concept,化学薬品--塩素工業：液体塩素，晒粉，無機塩素化合物，食塩
ndc9:574.6,skos:Concept,化学薬品--窒素工業．空中窒素固定法
ndc9:574.64,skos:Concept,化学薬品--窒素工業．空中窒素固定法--石灰窒素工業
ndc9:574.65,skos:Concept,化学薬品--窒素工業．空中窒素固定法--アンモニア合成工業．合成アンモニア
ndc9:574.7,skos:Concept,化学薬品--無機工業薬品
ndc9:574.72,skos:Concept,化学薬品--無機工業薬品--アルカリ土類化合物
ndc9:574.73,skos:Concept,化学薬品--無機工業薬品--ハロゲン化合物：フッ素，臭素，ヨウ素
ndc9:574.74,skos:Concept,化学薬品--無機工業薬品--硫化物．硫黄
ndc9:574.75,skos:Concept,化学薬品--無機工業薬品--リン．ヒ素
ndc9:574.76,skos:Concept,化学薬品--無機工業薬品--炭素化合物［活性炭］
ndc9:574.769,skos:Concept,化学薬品--炭素化合物［活性炭］--シアン化合物．シアン錯塩
ndc9:574.77,skos:Concept,化学薬品--無機工業薬品--ケイ酸．ケイ酸塩
ndc9:574.78,skos:Concept,化学薬品--無機工業薬品--ホウ酸．ホウ酸塩．ホウ素化合物
ndc9:574.79,skos:Concept,化学薬品--無機工業薬品--金属化合物
ndc9:574.8,skos:Concept,化学薬品--有機工業薬品
ndc9:574.82,skos:Concept,化学薬品--有機工業薬品--炭化水素類
ndc9:574.83,skos:Concept,化学薬品--有機工業薬品--アルコール類
ndc9:574.84,skos:Concept,化学薬品--有機工業薬品--アルデヒド．ケトン
ndc9:574.85,skos:Concept,化学薬品--有機工業薬品--有機酸［カルボン酸．脂肪酸］．エステル類
ndc9:574.86,skos:Concept,化学薬品--有機工業薬品--硫黄化合物
ndc9:574.87,skos:Concept,化学薬品--有機工業薬品--窒素化合物．アミン．シアン化合物
ndc9:574.9,skos:Concept,化学薬品--化学肥料．肥料工業
ndc9:574.92,skos:Concept,化学薬品--化学肥料．肥料工業--窒素肥料
ndc9:574.93,skos:Concept,化学薬品--化学肥料．肥料工業--リン酸肥料
ndc9:574.96,skos:Concept,化学薬品--化学肥料．肥料工業--カリ肥料
ndc9:574.97,skos:Concept,化学薬品--化学肥料．肥料工業--調合・化成・合成肥料
ndc9:575.1,skos:Concept,燃料．爆発物--燃料化学．燃料試験．燃焼工学．熱計算
ndc9:575.14,skos:Concept,燃料．爆発物--燃料化学．燃料試験．燃焼工学．熱計算--固体燃料：煉炭，微粉炭，膠質燃料
ndc9:575.15,skos:Concept,燃料．爆発物--燃料化学．燃料試験．燃焼工学．熱計算--液体燃料
ndc9:575.16,skos:Concept,燃料．爆発物--燃料化学．燃料試験．燃焼工学．熱計算--気体燃料
ndc9:575.2,skos:Concept,燃料．爆発物--木材乾溜：木精，木ガス，木タール
ndc9:575.3,skos:Concept,燃料．爆発物--石炭乾溜．石炭化学工業
ndc9:575.31,skos:Concept,燃料．爆発物--石炭乾溜．石炭化学工業--石炭化学
ndc9:575.34,skos:Concept,燃料．爆発物--石炭乾溜．石炭化学工業--石炭ガス［都市ガス］．ガス事業．コークス炉ガス
ndc9:575.35,skos:Concept,燃料．爆発物--石炭乾溜．石炭化学工業--コークス［高温コークス］
ndc9:575.36,skos:Concept,燃料．爆発物--石炭乾溜．石炭化学工業--コールタール［高温タール］
ndc9:575.37,skos:Concept,燃料．爆発物--石炭乾溜．石炭化学工業--低温乾溜：低温ガス，低温タール，半成コークス
ndc9:575.4,skos:Concept,燃料．爆発物--ガス化法
ndc9:575.44,skos:Concept,燃料．爆発物--ガス化法--発生炉ガス
ndc9:575.45,skos:Concept,燃料．爆発物--ガス化法--水性ガス
ndc9:575.46,skos:Concept,燃料．爆発物--ガス化法--オイルガス．液化石油ガス［LPG］．LNG
ndc9:575.5,skos:Concept,燃料．爆発物--石油工業
ndc9:575.51,skos:Concept,燃料．爆発物--石油工業--石油化学
ndc9:575.52,skos:Concept,燃料．爆発物--石油工業--製油法：蒸溜法，分解法，改質法，石油精製
ndc9:575.5209,skos:Concept,（燃料．爆発物--製油法：蒸溜法，分解法，改質法，石油精製--石油精製業）
ndc9:575.57,skos:Concept,燃料．爆発物--石油工業--石油製品
ndc9:575.571,skos:Concept,燃料．爆発物--石油製品--ガソリン．オクタン価
ndc9:575.572,skos:Concept,燃料．爆発物--石油製品--灯油［ケロシン］
ndc9:575.573,skos:Concept,燃料．爆発物--石油製品--軽油
ndc9:575.574,skos:Concept,燃料．爆発物--石油製品--重油．セタン価
ndc9:575.58,skos:Concept,燃料．爆発物--石油工業--アスファルト．石油ピッチ．パラフィン．ペトロラタム
ndc9:575.59,skos:Concept,燃料．爆発物--石油工業--天然ガス工業［メタンガス］
ndc9:575.6,skos:Concept,燃料．爆発物--石油化学工業［ペトロケミカルズ］
ndc9:575.7,skos:Concept,燃料．爆発物--人造石油工業
ndc9:575.73,skos:Concept,燃料．爆発物--人造石油工業--石炭液化法．水素添加
ndc9:575.74,skos:Concept,燃料．爆発物--人造石油工業--石油合成法［フィッシャー法］
ndc9:575.75,skos:Concept,燃料．爆発物--人造石油工業--頁岩油工業
ndc9:575.8,skos:Concept,燃料．爆発物--マッチ．発火材料
ndc9:575.9,skos:Concept,燃料．爆発物--火薬．爆薬：発射薬，炸薬，爆発薬
ndc9:575.91,skos:Concept,燃料．爆発物--火薬．爆薬：発射薬，炸薬，爆発薬--化学．試験
ndc9:575.92,skos:Concept,燃料．爆発物--火薬．爆薬：発射薬，炸薬，爆発薬--混合火薬類
ndc9:575.93,skos:Concept,燃料．爆発物--火薬．爆薬：発射薬，炸薬，爆発薬--化合火薬類［ニトロ火薬類］：無煙火薬，綿火薬，ダイナマイト
ndc9:575.95,skos:Concept,燃料．爆発物--火薬．爆薬：発射薬，炸薬，爆発薬--起爆薬：雷汞，窒化鉛
ndc9:575.97,skos:Concept,燃料．爆発物--火薬．爆薬：発射薬，炸薬，爆発薬--火具．火工品：雷管，導火線，焔管，火箭
ndc9:575.98,skos:Concept,燃料．爆発物--火薬．爆薬：発射薬，炸薬，爆発薬--花火．煙花術．発煙剤．爆竹
ndc9:575.99,skos:Concept,燃料．爆発物--火薬．爆薬：発射薬，炸薬，爆発薬--貯蔵．取扱．火薬庫．産業爆発と事故
ndc9:576.1,skos:Concept,油脂類--油脂類の採取・精製
ndc9:576.11,skos:Concept,油脂類--油脂類の採取・精製--油脂化学．油脂試験
ndc9:576.13,skos:Concept,油脂類--油脂類の採取・精製--原料
ndc9:576.14,skos:Concept,油脂類--油脂類の採取・精製--採取法：熔出法，圧搾法，抽出法
ndc9:576.15,skos:Concept,油脂類--油脂類の採取・精製--精製法．加工法
ndc9:576.16,skos:Concept,油脂類--油脂類の採取・精製--食用油脂
ndc9:576.167,skos:Concept,油脂類--食用油脂--マーガリン［代用バター．人造バター］
ndc9:576.17,skos:Concept,油脂類--油脂類の採取・精製--植物油脂
ndc9:576.173,skos:Concept,油脂類--植物油脂--乾性油
ndc9:576.174,skos:Concept,油脂類--植物油脂--半乾性油
ndc9:576.175,skos:Concept,油脂類--植物油脂--不乾性油
ndc9:576.177,skos:Concept,油脂類--植物油脂--植物脂
ndc9:576.178,skos:Concept,油脂類--植物油脂--植物蝋
ndc9:576.18,skos:Concept,油脂類--油脂類の採取・精製--動物油脂
ndc9:576.182,skos:Concept,油脂類--動物油脂--魚油
ndc9:576.183,skos:Concept,油脂類--動物油脂--肝油
ndc9:576.184,skos:Concept,油脂類--動物油脂--鯨油．海獣油
ndc9:576.185,skos:Concept,油脂類--動物油脂--蛹油．骨油
ndc9:576.187,skos:Concept,油脂類--動物油脂--動物脂
ndc9:576.188,skos:Concept,油脂類--動物油脂--動物蝋
ndc9:576.2,skos:Concept,油脂類--油脂の加水分解．油脂分解工業
ndc9:576.24,skos:Concept,油脂類--油脂の加水分解．油脂分解工業--グリセリン．モノグリセリド
ndc9:576.25,skos:Concept,油脂類--油脂の加水分解．油脂分解工業--脂肪酸
ndc9:576.27,skos:Concept,油脂類--油脂の加水分解．油脂分解工業--その他：ファクチス
ndc9:576.28,skos:Concept,油脂類--油脂の加水分解．油脂分解工業--リノリウム
ndc9:576.3,skos:Concept,油脂類--油脂の硬化．硬化油工業
ndc9:576.4,skos:Concept,油脂類--蝋燭
ndc9:576.5,skos:Concept,油脂類--界面活性剤
ndc9:576.53,skos:Concept,油脂類--界面活性剤--石鹸
ndc9:576.59,skos:Concept,油脂類--界面活性剤--合成洗剤
ndc9:576.6,skos:Concept,油脂類--香料
ndc9:576.61,skos:Concept,油脂類--香料--香料化学
ndc9:576.63,skos:Concept,油脂類--香料--天然香料
ndc9:576.64,skos:Concept,油脂類--香料--テルペン類
ndc9:576.65,skos:Concept,油脂類--香料--合成香料
ndc9:576.66,skos:Concept,油脂類--香料--調合香料
ndc9:576.7,skos:Concept,油脂類--化粧品．香粧品
ndc9:576.72,skos:Concept,油脂類--化粧品．香粧品--香水．化粧水
ndc9:576.73,skos:Concept,油脂類--化粧品．香粧品--クリーム類
ndc9:576.74,skos:Concept,油脂類--化粧品．香粧品--白粉類
ndc9:576.75,skos:Concept,油脂類--化粧品．香粧品--紅類．まゆずみ
ndc9:576.76,skos:Concept,油脂類--化粧品．香粧品--整髪料．マニキュア．ペディキュア
ndc9:576.77,skos:Concept,油脂類--化粧品．香粧品--歯みがき
ndc9:576.8,skos:Concept,油脂類--塗料．塗装
ndc9:576.81,skos:Concept,油脂類--塗料．塗装--塗料化学．試験
ndc9:576.82,skos:Concept,油脂類--塗料．塗装--天然塗料：うるし，渋
ndc9:576.83,skos:Concept,油脂類--塗料．塗装--原料．展色剤．ボイル油
ndc9:576.84,skos:Concept,油脂類--塗料．塗装--ペイント．ワニス
ndc9:576.85,skos:Concept,油脂類--塗料．塗装--合成樹脂塗料
ndc9:576.86,skos:Concept,油脂類--塗料．塗装--特殊塗料．靴墨
ndc9:576.87,skos:Concept,油脂類--塗料．塗装--塗装補助材料
ndc9:576.88,skos:Concept,油脂類--塗料．塗装--塗料工場・機器
ndc9:576.89,skos:Concept,油脂類--塗料．塗装--塗装．塗膜．着色法
ndc9:576.9,skos:Concept,油脂類--顔料．絵具
ndc9:576.95,skos:Concept,油脂類--顔料．絵具--レーキ［有機顔料］
ndc9:576.96,skos:Concept,油脂類--顔料．絵具--特殊顔料
ndc9:576.97,skos:Concept,油脂類--顔料．絵具--絵具．パステル．クレヨン．チョーク．墨
ndc9:576.98,skos:Concept,油脂類--顔料．絵具--インキ
ndc9:576.99,skos:Concept,油脂類--顔料．絵具--鉛筆
ndc9:577.1,skos:Concept,染料--染料化学
ndc9:577.2,skos:Concept,染料--酸性染料
ndc9:577.3,skos:Concept,染料--塩基性染料
ndc9:577.4,skos:Concept,染料--直接染料．顕色染料
ndc9:577.5,skos:Concept,染料--媒染染料．酸性媒染染料
ndc9:577.6,skos:Concept,染料--建染染料［バット染料］
ndc9:577.7,skos:Concept,染料--硫化染料
ndc9:577.8,skos:Concept,染料--冷染染料
ndc9:577.9,skos:Concept,染料--その他の染料
ndc9:577.92,skos:Concept,染料--その他の染料--油溶性染料
ndc9:577.93,skos:Concept,染料--その他の染料--酢酸繊維素染料
ndc9:577.94,skos:Concept,染料--その他の染料--食品用染料
ndc9:577.99,skos:Concept,染料--その他の染料--天然染料
ndc9:578.2,skos:Concept,高分子化学工業--ゴム．ゴム工業．弾性ゴム
ndc9:578.22,skos:Concept,高分子化学工業--ゴム．ゴム工業．弾性ゴム--ラテックス
ndc9:578.23,skos:Concept,高分子化学工業--ゴム．ゴム工業．弾性ゴム--生ゴム．原料ゴム．類似ゴム
ndc9:578.24,skos:Concept,高分子化学工業--ゴム．ゴム工業．弾性ゴム--工程：洗滌，乾燥，素練，混合，圧延，成型，配合，加硫
ndc9:578.25,skos:Concept,高分子化学工業--ゴム．ゴム工業．弾性ゴム--再生ゴム．ゴムの代用品
ndc9:578.26,skos:Concept,高分子化学工業--ゴム．ゴム工業．弾性ゴム--合成ゴム
ndc9:578.27,skos:Concept,高分子化学工業--ゴム．ゴム工業．弾性ゴム--ゴム製品．ラテックス製品．エボナイト
ndc9:578.28,skos:Concept,高分子化学工業--ゴム．ゴム工業．弾性ゴム--ゴム工場の機械・設備
ndc9:578.29,skos:Concept,高分子化学工業--ゴム．ゴム工業．弾性ゴム--ゴムの老化と保存
ndc9:578.3,skos:Concept,高分子化学工業--天然樹脂
ndc9:578.32,skos:Concept,高分子化学工業--天然樹脂--コパール
ndc9:578.33,skos:Concept,高分子化学工業--天然樹脂--ダンマル
ndc9:578.34,skos:Concept,高分子化学工業--天然樹脂--シェラック
ndc9:578.36,skos:Concept,高分子化学工業--天然樹脂--松脂
ndc9:578.4,skos:Concept,高分子化学工業--合成樹脂［プラスチックス］
ndc9:578.43,skos:Concept,高分子化学工業--合成樹脂［プラスチックス］--熱硬化性樹脂［縮合型］
ndc9:578.432,skos:Concept,高分子化学工業--熱硬化性樹脂［縮合型］--フェノール樹脂
ndc9:578.433,skos:Concept,高分子化学工業--熱硬化性樹脂［縮合型］--尿素樹脂
ndc9:578.434,skos:Concept,高分子化学工業--熱硬化性樹脂［縮合型］--メラミン樹脂
ndc9:578.435,skos:Concept,高分子化学工業--熱硬化性樹脂［縮合型］--アルキード樹脂．ポリエステル樹脂
ndc9:578.437,skos:Concept,高分子化学工業--熱硬化性樹脂［縮合型］--ケイ素樹脂［シリコーン］
ndc9:578.44,skos:Concept,高分子化学工業--合成樹脂［プラスチックス］--熱可塑性樹脂［重合型］
ndc9:578.442,skos:Concept,高分子化学工業--熱可塑性樹脂［重合型］--スチロール樹脂
ndc9:578.443,skos:Concept,高分子化学工業--熱可塑性樹脂［重合型］--アクリル樹脂
ndc9:578.444,skos:Concept,高分子化学工業--熱可塑性樹脂［重合型］--ビニール樹脂
ndc9:578.445,skos:Concept,高分子化学工業--熱可塑性樹脂［重合型］--ポリアミド樹脂
ndc9:578.446,skos:Concept,高分子化学工業--熱可塑性樹脂［重合型］--ポリエチレン樹脂
ndc9:578.45,skos:Concept,高分子化学工業--合成樹脂［プラスチックス］--イオン交換樹脂
ndc9:578.46,skos:Concept,高分子化学工業--合成樹脂［プラスチックス］--成型加工
ndc9:578.47,skos:Concept,高分子化学工業--合成樹脂［プラスチックス］--プラスチック製品
ndc9:578.48,skos:Concept,高分子化学工業--合成樹脂［プラスチックス］--プラスチック工場の機械・設備
ndc9:578.5,skos:Concept,高分子化学工業--セルロース化合物．繊維素化学工業
ndc9:578.53,skos:Concept,高分子化学工業--セルロース化合物．繊維素化学工業--ニトロセルロース［硝化綿］
ndc9:578.54,skos:Concept,高分子化学工業--セルロース化合物．繊維素化学工業--セルロイド
ndc9:578.55,skos:Concept,高分子化学工業--セルロース化合物．繊維素化学工業--酢酸セルロース
ndc9:578.57,skos:Concept,高分子化学工業--セルロース化合物．繊維素化学工業--フィルム
ndc9:578.6,skos:Concept,高分子化学工業--化学繊維［人造繊維．レーヨン．スフ］
ndc9:578.63,skos:Concept,高分子化学工業--化学繊維［人造繊維．レーヨン．スフ］--ビスコース人絹
ndc9:578.64,skos:Concept,高分子化学工業--化学繊維［人造繊維．レーヨン．スフ］--銅アンモニア人絹
ndc9:578.65,skos:Concept,高分子化学工業--化学繊維［人造繊維．レーヨン．スフ］--硝酸人絹
ndc9:578.66,skos:Concept,高分子化学工業--化学繊維［人造繊維．レーヨン．スフ］--アセテート人絹
ndc9:578.67,skos:Concept,高分子化学工業--化学繊維［人造繊維．レーヨン．スフ］--カゼイン人絹
ndc9:578.68,skos:Concept,高分子化学工業--化学繊維［人造繊維．レーヨン．スフ］--ガラス繊維．ロックウール
ndc9:578.7,skos:Concept,高分子化学工業--合成繊維
ndc9:578.73,skos:Concept,高分子化学工業--合成繊維--ポリアミド系：ナイロン，アミラン
ndc9:578.74,skos:Concept,高分子化学工業--合成繊維--ポリビニル系：ビニロン，ビニヨン，オーロン
ndc9:579.1,skos:Concept,その他の化学工業--接着剤：にかわ，糊料，アラビアゴム
ndc9:579.2,skos:Concept,その他の化学工業--石綿工業
ndc9:579.9,skos:Concept,その他の化学工業--生物工業［バイオテクノロジー］
ndc9:579.909,skos:Concept,（その他の化学工業--生物工業［バイオテクノロジー］--バイオ産業）
ndc9:579.93,skos:Concept,その他の化学工業--生物工業［バイオテクノロジー］--遺伝子操作技術の応用．遺伝子工学
ndc9:579.95,skos:Concept,その他の化学工業--生物工業［バイオテクノロジー］--細胞培養の応用
ndc9:579.97,skos:Concept,その他の化学工業--生物工業［バイオテクノロジー］--微生物・酵素の高度利用
ndc9:581.1,skos:Concept,金属製品--鋳物製品
ndc9:581.2,skos:Concept,金属製品--鍛造製品
ndc9:581.3,skos:Concept,金属製品--薄板製品．ブリキ製品［製罐］
ndc9:581.4,skos:Concept,金属製品--線材製品：針金，金網
ndc9:581.5,skos:Concept,金属製品--建築金物．鎖．錨．錠
ndc9:581.6,skos:Concept,金属製品--家庭金物．台所用品：鍋，釜，やかん，洗面器
ndc9:581.7,skos:Concept,金属製品--刃物類．利器工具．工匠具
ndc9:581.8,skos:Concept,金属製品--金属家具．什器．金庫
ndc9:581.9,skos:Concept,金属製品--小金物：ピン，針，釘，ペン先
ndc9:582.1,skos:Concept,事務機器．家庭機器．楽器--ミシン
ndc9:582.2,skos:Concept,（事務機器．家庭機器．楽器--宛名印刷機，コピー機，自動番号器，事務機器，事務機器工業，タイムレコーダ，ナンバリング マシン，複写機，OA機器）
